calling_number,called_number,start_date,end_date,duration,cell_site
3013457125,3260174905,1651135546,1651136411,865,1870
3659752387,3382777450,1669489756,1669490183,427,284
3562004989,3232304638,1666530646,1666530657,11,2114
3570747542,3585919417,1662280428,1662281087,659,1176
3431595099,3684537058,1664830640,1664830975,335,1869
3883703576,3755228064,1658159683,1658160161,478,1871
3315583401,3423971586,1668072740,1668072885,145,1277
3750474676,3577817989,1655384112,1655384919,807,933
3713116694,3752701792,1645057536,1645058385,849,648
3043047337,3012323943,1654057951,1654058768,817,189
3224960669,3069318012,1644013680,1644013783,103,693
3336300808,3436636953,1641342374,1641343156,782,662
3276840933,3867126446,1641171562,1641171886,324,2348
3930852270,3963702135,1666637936,1666637961,25,612
3828322397,3052376951,1664819591,1664820140,549,2384
3364586923,3922066704,1650338340,1650338664,324,1158
3361223822,3917715509,1656735207,1656735815,608,2454
3027812492,3309196902,1667617554,1667618159,605,637
3879182220,3588728644,1655272449,1655273285,836,335
3012930968,3264121565,1657414783,1657415580,797,615
3938025728,3463973561,1661061719,1661062516,797,2232
3311118815,3344957789,1660547407,1660548372,965,2470
3626345917,3602955685,1664723480,1664723653,173,442
3784168038,3662040060,1655851570,1655852198,628,2477
3199797181,3299362427,1641896267,1641897129,862,21
3500948971,3369913868,1651310744,1651311557,813,1823
3722114463,3172293659,1652310104,1652310356,252,1727
3943413233,3102753256,1643593034,1643593638,604,1042
3447447895,3264079501,1656684999,1656685137,138,155
3793901427,3049567508,1658886152,1658886820,668,92
3965863452,3007911826,1648091406,1648091534,128,244
3041385548,3710189327,1643935757,1643936640,883,105
3332592315,3409332035,1663102826,1663103248,422,1568
3635616513,3059447105,1656232486,1656232527,41,281
3123999917,3168984273,1663196085,1663196232,147,1110
3595726436,3413898378,1655376341,1655376563,222,1806
3495919793,3200646968,1652182214,1652182783,569,847
3045127324,3242064640,1659367835,1659368272,437,1363
3300412448,3286476251,1665598209,1665599082,873,1531
3942520090,3498685499,1663011597,1663012478,881,2056
3232285701,3113207421,1663079384,1663080033,649,160
3270273033,3680810431,1653971924,1653972778,854,700
3733004020,3288490513,1644014485,1644014722,237,531
3804749299,3993623323,1646109555,1646110008,453,769
3692498377,3797182963,1656392769,1656393131,362,1518
3466459383,3359078190,1660319540,1660320081,541,500
3623876940,3323698166,1651288176,1651288222,46,854
3099649164,3986557042,1660320352,1660321141,789,2464
3382856674,3883265629,1647591451,1647591989,538,2305
3328737379,3696149430,1655926342,1655926373,31,1649
3890821469,3369356299,1650317168,1650317664,496,1235
3226280658,3549145976,1664357046,1664357671,625,1523
3312580754,3577651077,1657961874,1657962505,631,2394
3041897048,3125911793,1650208721,1650209257,536,2262
3158338043,3772034355,1653585578,1653585859,281,2142
3571576669,3887743057,1652225527,1652225906,379,2280
3319365305,3388257945,1642507039,1642507952,913,795
3414898500,3266498789,1649686557,1649687476,919,2275
3154653229,3355848120,1657202461,1657203154,693,550
3384460816,3532926054,1646005178,1646005752,574,1942
3747929255,3105829075,1663477197,1663477808,611,1000
3226280658,3145948160,1666642037,1666642481,444,585
3732795074,3464330947,1668553090,1668553714,624,849
3558517913,3447447895,1649639958,1649640834,876,680
3712630492,3307926705,1663033680,1663033715,35,2307
3956878212,3055944630,1659303313,1659304066,753,1494
3500948971,3965563922,1662847724,1662848397,673,85
3431892611,3707778731,1649900082,1649900663,581,1767
3536156667,3537214664,1650438982,1650439915,933,543
3425856728,3346288809,1667944184,1667944324,140,443
3224364206,3170158934,1659159023,1659159776,753,1767
3008609242,3069316815,1641982133,1641982578,445,764
3837062335,3568645029,1643899458,1643899923,465,1611
3899618702,3063782933,1655517793,1655518198,405,933
3579921083,3054803754,1658807177,1658807267,90,2281
3694591547,3084592361,1649852829,1649853391,562,304
3410719383,3749161560,1668021025,1668021485,460,2337
3907700603,3508514571,1663423927,1663424083,156,1128
3827867076,3946815972,1659077442,1659077891,449,633
3306290309,3562875112,1656381439,1656382261,822,707
3173788210,3709788465,1659338861,1659338953,92,1822
3637457925,3589571844,1643422371,1643423324,953,2154
3599915754,3010767150,1667608937,1667609499,562,75
3968000691,3600334566,1651654421,1651655024,603,89
3542215276,3277521554,1663939455,1663940421,966,1098
3460704532,3868215944,1651423856,1651424353,497,2477
3889730114,3873002836,1659190801,1659191450,649,2386
3216439052,3791547480,1669680317,1669680936,619,174
3826956383,3449080412,1655585512,1655585564,52,163
3599551667,3478741068,1656424908,1656425896,988,1402
3142106289,3992817916,1652652356,1652652560,204,1567
3206549691,3932077086,1662824028,1662824608,580,1675
3815507952,3980971387,1651415208,1651416094,886,1744
3956027073,3711016575,1657898749,1657899406,657,2275
3991552312,3983391279,1667945782,1667946473,691,1531
3900876329,3057725565,1657896712,1657897024,312,1820
3536128186,3677965553,1642915783,1642916650,867,89
3536219260,3348006171,1654872349,1654873233,884,2296
3412047712,3951216492,1642174622,1642174825,203,2225
3780117215,3736085476,1669541241,1669541886,645,1425
3414581321,3809458973,1656089303,1656089462,159,1032
3553241769,3744563835,1647984168,1647984966,798,2030
3954055058,3400121766,1652508306,1652508962,656,2129
3057348673,3705247337,1665105882,1665106536,654,567
3827551944,3105054400,1660393259,1660393813,554,1115
3567656858,3094906195,1648194073,1648194583,510,314
3177491349,3996978717,1659962476,1659962924,448,1114
3082912574,3274208430,1644588932,1644589183,251,1024
3288347905,3199717052,1669279059,1669279159,100,782
3925688803,3047388698,1644576539,1644576776,237,1676
3349030618,3331335383,1641828205,1641828681,476,587
3232333937,3077145114,1645200106,1645200997,891,831
3539364028,3554680554,1656010150,1656010497,347,1470
3097475982,3741681613,1643692285,1643692773,488,6
3512100935,3093589416,1652384409,1652384510,101,390
3622230392,3501520918,1665994029,1665994581,552,344
3118305321,3141108539,1653189632,1653190594,962,1112
3250528764,3693102953,1666543831,1666544043,212,1759
3156522255,3246796194,1666598626,1666598880,254,2312
3760930897,3387247558,1668524271,1668525196,925,1945
3688133320,3625201370,1650077206,1650077707,501,1278
3066854514,3435399012,1668994084,1668994190,106,877
3534726913,3493489568,1663486050,1663486512,462,1684
3653757569,3664898256,1649391295,1649392141,846,649
3017559077,3061850950,1652151095,1652151278,183,607
3315218003,3666079547,1657655983,1657656261,278,1762
3760930897,3137412000,1658519673,1658520502,829,115
3021613958,3736535657,1655307273,1655307863,590,1675
3980824960,3847237978,1663532926,1663533147,221,713
3844499309,3882983178,1658933604,1658934513,909,1635
3960727778,3374470605,1657904237,1657904255,18,1802
3656002043,3916928531,1644163279,1644164263,984,282
3865947139,3593603889,1646361228,1646361296,68,1482
3730428171,3863080370,1658574871,1658575508,637,558
3180973124,3949002357,1656139223,1656140020,797,687
3536954029,3806570797,1655551370,1655551903,533,1018
3054906475,3896091695,1661843117,1661843205,88,346
3609043475,3215423327,1663709501,1663709835,334,1562
3275298041,3011993360,1651634048,1651635033,985,1504
3196704660,3767581542,1654292359,1654292966,607,1594
3675703241,3419783275,1644780715,1644781518,803,1897
3707676798,3099424302,1656645651,1656645927,276,1330
3253827804,3836565798,1662569042,1662569839,797,141
3597403559,3964637208,1661491391,1661492240,849,2093
3837481005,3069841199,1653824055,1653824322,267,1365
3532190519,3545214789,1658958218,1658958455,237,2336
3773658133,3832334966,1669451938,1669452874,936,247
3475027844,3420266147,1641438756,1641438900,144,1898
3866414868,3912511626,1659841953,1659842589,636,1242
3423306122,3556000533,1665527226,1665528185,959,858
3997051818,3456799118,1668489656,1668490618,962,2330
3686249771,3545730764,1644346192,1644346420,228,1278
3255776587,3781394729,1641926968,1641927897,929,323
3052063374,3889967886,1642806973,1642807151,178,2296
3513349474,3908312889,1646671321,1646671718,397,1875
3367915131,3583169906,1646447915,1646448805,890,307
3622259711,3885087517,1663230248,1663230728,480,1993
3629090721,3550261012,1663059420,1663060405,985,979
3705809622,3006456611,1644683484,1644684307,823,1564
3686704798,3634089207,1642546977,1642547141,164,1200
3124200545,3097426944,1662890758,1662891390,632,775
3390723607,3496470143,1644070293,1644070367,74,2145
3828738126,3653285237,1663745338,1663746336,998,2211
3078216798,3198999623,1660703340,1660703726,386,2014
3860446106,3328146266,1653914190,1653915035,845,845
3031292798,3841660750,1658198901,1658199867,966,372
3392918310,3199472785,1641499814,1641500213,399,2255
3008760173,3428287409,1669103219,1669104055,836,1340
3856587038,3399235044,1645425342,1645426141,799,1989
3328015314,3550874434,1668648724,1668649603,879,299
3101669976,3256648307,1658140809,1658141125,316,1486
3017758671,3433835303,1649944492,1649945331,839,1923
3157308488,3186367687,1644589530,1644589726,196,1088
3533898881,3202783831,1644054918,1644055575,657,1557
3570230022,3194070207,1667578906,1667578997,91,1411
3962746969,3809332572,1641743202,1641743416,214,206
3662578193,3993917332,1653203082,1653203898,816,1099
3205359825,3070087815,1652513055,1652513392,337,649
3957798687,3145393304,1669268609,1669269533,924,798
3942399353,3882619512,1658690976,1658691851,875,1046
3513180024,3664898256,1656689398,1656690088,690,2281
3447555067,3952663430,1657271671,1657272216,545,489
3942575505,3468654589,1641296146,1641296903,757,1513
3904625406,3811318665,1659736726,1659737243,517,1993
3656878544,3232128014,1655375607,1655375618,11,387
3824168840,3173034893,1652422097,1652422972,875,1161
3206198477,3020285623,1641445591,1641446511,920,1101
3502554871,3620223775,1643224802,1643224848,46,487
3312930717,3880196075,1663369809,1663370448,639,1068
3772406671,3307636200,1646075468,1646076347,879,965
3355266666,3536156667,1652697299,1652697345,46,842
3254144288,3119523311,1663045049,1663045750,701,834
3701501875,3062506508,1665083505,1665084044,539,421
3923683467,3913984749,1648920681,1648921471,790,2317
3642946322,3807576323,1663108918,1663109453,535,1170
3363733362,3913366963,1661019063,1661019940,877,1127
3014798893,3072317138,1653841933,1653842277,344,195
3661136551,3760224151,1666507575,1666508019,444,794
3762525964,3370834194,1649022817,1649023615,798,927
3040889811,3282425868,1649047374,1649047577,203,995
3406239480,3090666521,1661112291,1661112667,376,2261
3390723607,3558912751,1662388840,1662389489,649,1573
3595270507,3026293367,1646798194,1646798881,687,1366
3328148239,3568488180,1665696429,1665696755,326,1059
3934386586,3569525429,1645525911,1645526201,290,278
3054171550,3095834081,1642668740,1642668812,72,2194
3309388750,3053026624,1665458360,1665459074,714,2087
3069536467,3180798863,1666794876,1666794970,94,251
3406215034,3832773624,1656504883,1656505344,461,2175
3555903175,3261174036,1653996909,1653997315,406,1129
3561037966,3102820806,1645801747,1645802071,324,609
3112287858,3914601322,1644132458,1644133178,720,2198
3704437148,3622596133,1650240668,1650241299,631,41
3183672525,3708309303,1664791888,1664792187,299,1210
3981273706,3814608487,1653814398,1653814950,552,1410
3903886201,3885235661,1651015549,1651015660,111,386
3981331110,3514894244,1646020837,1646021029,192,1424
3105259495,3610056283,1645745385,1645746042,657,2326
3890054358,3907665331,1662823460,1662824215,755,1017
3423825173,3897433648,1646728810,1646729068,258,1969
3057090135,3896281957,1650024429,1650025356,927,755
3929638122,3109941959,1642930582,1642930830,248,1109
3868474839,3897421758,1657416902,1657416915,13,2121
3452275962,3668471634,1664865882,1664866811,929,2001
3625586912,3461292351,1657712258,1657712663,405,1057
3506971803,3021968850,1664071904,1664072812,908,2427
3492909923,3541157955,1665059300,1665059860,560,1951
3409332035,3678778706,1652751888,1652752712,824,2188
3178732875,3076570841,1660902229,1660902459,230,349
3145393304,3823206701,1644863137,1644863394,257,1707
3075780193,3378948752,1645255087,1645255830,743,1031
3418007140,3308015697,1652122436,1652122600,164,824
3276840933,3487406679,1648709332,1648710312,980,1489
3442244098,3611967437,1659684046,1659684352,306,2496
3011686027,3178732875,1644471629,1644471634,5,625
3838774657,3777872237,1661224644,1661224711,67,450
3013073909,3095503795,1660025410,1660026037,627,1800
3194259307,3586524207,1659350611,1659351480,869,2384
3689544534,3060989519,1650419727,1650420172,445,1097
3343279177,3744871116,1642750737,1642751006,269,106
3160963185,3442081758,1642676365,1642676991,626,2169
3763804073,3985159412,1657073922,1657074365,443,2006
3745532894,3741681613,1649617852,1649618566,714,145
3426004964,3216582576,1650020825,1650021550,725,578
3049141347,3549549632,1650178782,1650178920,138,535
3871180604,3855769157,1658228952,1658229588,636,1770
3553471050,3776906254,1663301340,1663302330,990,930
3904881288,3640387984,1660862185,1660863112,927,1927
3713520914,3596841713,1659957979,1659958559,580,1765
3182752768,3376579544,1651200153,1651200247,94,477
3987162833,3508143883,1643527586,1643528107,521,1735
3510281371,3753180150,1662000147,1662000566,419,1925
3933045461,3922675517,1641510333,1641510737,404,2034
3818023164,3119345995,1649569530,1649569756,226,1943
3742647803,3670550887,1664910139,1664911125,986,1357
3350812449,3202453519,1657362271,1657362431,160,2336
3181181141,3974092782,1644781344,1644782038,694,2277
3605706184,3533279961,1653602385,1653603325,940,2480
3167034499,3572276937,1657081731,1657082539,808,1004
3178529360,3829149174,1667567055,1667567394,339,1919
3292869706,3414901923,1655750381,1655750605,224,1830
3665931760,3756473550,1642182140,1642182708,568,2017
3722220404,3928257298,1663973574,1663974403,829,2000
3437122732,3711059561,1669473630,1669473869,239,1385
3729299306,3440778681,1642121226,1642121786,560,1051
3005480994,3831255967,1658867730,1658868157,427,348
3194125043,3022401876,1661037306,1661038218,912,198
3339025394,3816309635,1651064965,1651065255,290,534
3734099449,3289330422,1668059504,1668060200,696,396
3948754212,3600247537,1666315109,1666315310,201,1554
3554778587,3312336013,1662418409,1662418641,232,347
3172293659,3854906546,1662647631,1662648406,775,2113
3611025093,3003243547,1659365954,1659366139,185,539
3032779815,3879520142,1668594521,1668594817,296,1905
3081005801,3221885729,1655948184,1655948411,227,2047
3827122476,3990264315,1642730178,1642730810,632,2351
3534192041,3344713569,1645512532,1645513025,493,1593
3166754795,3728160519,1656534619,1656535250,631,2463
3448409263,3791389559,1647890198,1647890622,424,263
3311329069,3591834837,1653522782,1653522945,163,2319
3877464299,3965629952,1651579861,1651580090,229,1528
3036381764,3637412110,1651473306,1651474096,790,2470
3915817603,3225328547,1657501672,1657502245,573,2212
3512935575,3153040217,1668066740,1668067524,784,208
3526798607,3447326124,1655327729,1655328078,349,1673
3682028611,3030290445,1654169638,1654170224,586,1368
3323797477,3646536668,1644580173,1644580619,446,1036
3651847351,3856467502,1668862293,1668862383,90,313
3858225831,3453070428,1646856309,1646857098,789,152
3663228098,3390976131,1645485215,1645485542,327,1115
